date,price,type,bedrooms
3/23/2012,550000,house,4
3/23/2012,564500,house,4
3/23/2012,595000,house,4
3/24/2012,406000,house,4
3/24/2012,429000,house,3
3/24/2012,450000,house,4
3/24/2012,472000,house,4
3/24/2012,610000,house,4
3/24/2012,665000,house,5
3/25/2012,360000,house,3
3/25/2012,395000,house,3
3/25/2012,520000,house,4
3/25/2012,593000,house,4
3/25/2012,650000,house,3
3/25/2012,713000,house,4
3/25/2012,2600000,house,3
3/26/2012,320000,house,3
3/26/2012,350000,house,3
3/26/2012,370000,house,3
3/27/2012,353000,house,3
3/27/2012,362000,house,3
3/27/2012,480000,house,3
3/27/2012,530000,house,3
3/27/2012,590000,house,3
3/27/2012,660000,house,4
3/28/2012,461000,house,3
3/28/2012,645000,house,3
3/28/2012,690000,house,4
3/28/2012,722000,house,4
3/28/2012,1310000,house,4
3/30/2012,356500,house,3
3/30/2012,373500,house,3
3/30/2012,450000,house,4
3/30/2012,470000,house,3
3/30/2012,480000,house,5
3/30/2012,561000,house,3
3/30/2012,565000,house,3
3/30/2012,568500,house,4
3/31/2012,435000,house,4
3/31/2012,580000,house,4
3/31/2012,610000,house,3
3/31/2012,637000,house,5
3/31/2012,800000,house,4
4/1/2012,288000,house,3
4/1/2012,370000,house,3
4/1/2012,430000,house,4
4/1/2012,439000,house,3
4/1/2012,464000,house,4
4/1/2012,585000,house,3
4/2/2012,326000,house,3
4/2/2012,423000,house,4
4/2/2012,475000,house,4
4/2/2012,800000,house,4
4/3/2012,345000,house,3
4/3/2012,470000,house,4
4/3/2012,490000,house,4
4/3/2012,550000,house,4
4/3/2012,555000,house,4
4/3/2012,812000,house,4
4/4/2012,517000,house,3
4/6/2012,360000,house,3
4/6/2012,406500,house,3
4/6/2012,422000,house,3
4/6/2012,435000,house,3
4/6/2012,455000,house,4
4/6/2012,515000,house,3
4/6/2012,522000,house,4
4/6/2012,560000,house,4
4/6/2012,1875000,house,5
4/7/2012,375500,house,3
4/7/2012,420000,house,3
4/7/2012,440000,house,4
4/7/2012,485000,house,4
4/7/2012,490000,house,4
4/7/2012,527000,house,3
4/7/2012,550000,house,4
4/7/2012,560000,house,4
4/7/2012,690000,house,4
4/7/2012,720000,house,5
4/7/2012,941000,house,5
4/8/2012,460000,house,4
4/8/2012,495000,house,4
4/9/2012,353500,house,3
4/9/2012,365000,house,3
4/9/2012,461500,house,4
4/9/2012,470000,house,3
4/14/2012,420000,house,3
4/14/2012,441550,house,3
4/14/2012,480000,house,4
4/14/2012,500000,house,4
4/15/2012,315000,house,2
4/15/2012,345000,house,3
4/15/2012,405000,house,4
4/15/2012,428500,house,3
4/15/2012,440000,house,3
4/15/2012,510000,house,3
4/15/2012,525000,house,3
4/15/2012,531000,house,5
4/15/2012,655000,house,3
4/15/2012,2200000,house,4
4/16/2012,425000,house,3
4/16/2012,425000,house,3
4/16/2012,435000,house,4
4/16/2012,447500,house,3
4/16/2012,522500,house,3
4/16/2012,530000,house,4
4/17/2012,358000,house,3
4/17/2012,436000,house,3
4/17/2012,470000,house,4
4/17/2012,870000,house,4
4/18/2012,575000,house,4
4/20/2012,370000,house,3
4/20/2012,380000,house,3
4/20/2012,380000,house,3
4/20/2012,460000,house,3
4/20/2012,477000,house,3
4/20/2012,480000,house,4
4/20/2012,565000,house,3
4/20/2012,680000,house,4
4/20/2012,785000,house,4
4/21/2012,355000,house,3
4/21/2012,400000,house,3
4/21/2012,410000,house,3
4/21/2012,500000,house,4
4/22/2012,415000,house,3
4/22/2012,630000,house,4
4/22/2012,840000,house,3
4/23/2012,335000,house,3
4/23/2012,412000,house,3
4/23/2012,467500,house,4
4/24/2012,336000,house,2
4/24/2012,365000,house,3
4/24/2012,387500,house,3
4/24/2012,405000,house,3
4/24/2012,410000,house,4
4/24/2012,421999,house,4
4/24/2012,463000,house,4
4/24/2012,472000,house,4
4/24/2012,479000,house,3
4/24/2012,538000,house,4
4/24/2012,685000,house,4
4/28/2012,300000,house,3
4/28/2012,355000,house,3
4/28/2012,555000,house,4
4/29/2012,391000,house,3
4/29/2012,407000,house,4
4/29/2012,542000,house,4
5/1/2012,370000,house,3
5/1/2012,415000,house,3
5/1/2012,427000,house,4
5/1/2012,490000,house,5
5/1/2012,565000,house,4
5/1/2012,605000,house,4
5/4/2012,340000,house,3
5/4/2012,360000,house,3
5/4/2012,375000,house,3
5/4/2012,499950,house,4
5/4/2012,551000,house,5
5/4/2012,627000,house,5
5/5/2012,368500,house,3
5/5/2012,390000,house,3
5/5/2012,445000,house,2
5/5/2012,460000,house,4
5/5/2012,522500,house,4
5/5/2012,710000,house,4
5/6/2012,490000,house,3
5/6/2012,520000,house,4
5/6/2012,525000,house,4
5/6/2012,620000,house,4
5/7/2012,320000,house,3
5/7/2012,375000,house,3
5/7/2012,402227,house,3
5/7/2012,412000,house,3
5/7/2012,485000,house,4
5/8/2012,395000,house,3
5/8/2012,450000,house,4
5/8/2012,485000,house,4
5/8/2012,615000,house,3
5/8/2012,675000,house,3
5/8/2012,720000,house,5
5/8/2012,1050000,house,4
5/9/2012,401000,house,3
5/11/2012,315000,house,3
5/11/2012,325000,house,3
5/11/2012,375000,house,3
5/11/2012,390500,house,3
5/11/2012,495000,house,3
5/12/2012,458000,house,4
5/12/2012,477500,house,3
5/13/2012,387000,house,3
5/13/2012,410000,house,3
5/13/2012,805000,house,4
5/14/2012,450000,house,4
5/15/2012,350000,house,2
5/15/2012,389000,house,3
5/15/2012,401000,house,3
5/15/2012,410000,house,3
5/15/2012,432500,house,3
5/15/2012,461000,house,2
5/15/2012,485000,house,4
5/15/2012,520000,house,4
5/15/2012,560000,house,4
5/15/2012,1000000,house,4
5/16/2012,540000,house,3
5/18/2012,352500,house,3
5/18/2012,384000,house,3
5/18/2012,535000,house,3
5/19/2012,367000,house,3
5/19/2012,390000,house,4
5/19/2012,415000,house,4
5/19/2012,436000,house,3
5/19/2012,515000,house,4
5/19/2012,820000,house,4
5/20/2012,367000,house,3
5/20/2012,373000,house,3
5/20/2012,495000,house,3
5/20/2012,583500,house,3
5/20/2012,785000,house,5
5/20/2012,888000,house,4
5/21/2012,365000,house,3
5/21/2012,390000,house,3
5/21/2012,430000,house,3
5/21/2012,439000,house,3
5/22/2012,387500,house,3
5/22/2012,440000,house,2
5/22/2012,510000,house,4
5/22/2012,527500,house,2
5/22/2012,553000,house,5
5/23/2012,357000,house,3
5/23/2012,363000,house,4
5/23/2012,511000,house,3
5/23/2012,522000,house,4
5/25/2012,390000,house,3
5/25/2012,435000,house,3
5/25/2012,465000,house,4
5/25/2012,465000,house,4
5/25/2012,516000,house,3
5/25/2012,530000,house,4
5/25/2012,570000,house,4
5/25/2012,577000,house,5
5/26/2012,455000,house,3
5/26/2012,530000,house,4
5/26/2012,550000,house,4
5/27/2012,410000,house,3
5/28/2012,420000,house,3
5/28/2012,431000,house,4
5/28/2012,435000,house,4
5/28/2012,459000,house,4
5/28/2012,485000,house,4
5/28/2012,495000,house,4
5/28/2012,500000,house,4
5/28/2012,640000,house,4
5/29/2012,390000,house,3
5/29/2012,399950,house,3
5/29/2012,418000,house,4
5/29/2012,430000,house,4
5/29/2012,451000,house,3
5/29/2012,487000,house,4
5/29/2012,500000,house,4
5/29/2012,795000,house,5
5/30/2012,459000,house,3
6/1/2012,420000,house,3
6/1/2012,460000,house,3
6/1/2012,530000,house,4
6/1/2012,675000,house,4
6/2/2012,578000,house,4
6/3/2012,375000,house,3
6/3/2012,440000,house,3
6/3/2012,540000,house,3
6/4/2012,419000,house,3
6/4/2012,430000,house,3
6/4/2012,448000,house,4
6/4/2012,457750,house,4
6/4/2012,500000,house,3
6/5/2012,357000,house,3
6/5/2012,390000,house,3
6/5/2012,450000,house,3
6/5/2012,550000,house,3
6/5/2012,565000,house,4
6/5/2012,770000,house,4
6/9/2012,445000,house,4
6/9/2012,588000,house,4
6/9/2012,605000,house,3
6/10/2012,378000,house,3
6/10/2012,399000,house,3
6/10/2012,465000,house,3
6/11/2012,391000,house,3
6/11/2012,470000,house,4
6/11/2012,520000,house,2
6/11/2012,837500,house,3
6/11/2012,850000,house,3
6/12/2012,405000,house,3
6/12/2012,425100,house,3
6/12/2012,480000,house,4
6/12/2012,507250,house,4
6/12/2012,580000,house,4
6/12/2012,580000,house,4
6/12/2012,715000,house,4
6/13/2012,383000,house,3
6/15/2012,410000,house,3
6/15/2012,415000,house,3
6/15/2012,416000,house,3
6/15/2012,480000,house,3
6/15/2012,610000,house,5
6/16/2012,435000,house,4
6/16/2012,485000,house,4
6/16/2012,540000,house,4
6/17/2012,373000,house,3
6/17/2012,435000,house,3
6/17/2012,477500,house,4
6/17/2012,526000,house,3
6/17/2012,640000,house,5
6/18/2012,400500,house,3
6/18/2012,403000,house,3
6/18/2012,440000,house,3
6/18/2012,440000,house,4
6/18/2012,465000,house,4
6/18/2012,890000,house,4
6/19/2012,620000,house,4
6/22/2012,329400,house,3
6/22/2012,417500,house,4
6/22/2012,420000,house,3
6/22/2012,428000,house,3
6/22/2012,472000,house,4
6/22/2012,532000,house,4
6/22/2012,556000,house,4
6/22/2012,585000,house,4
6/22/2012,620000,house,3
6/22/2012,711000,house,4
6/23/2012,415100,house,3
6/23/2012,445000,house,3
6/23/2012,525000,house,3
6/24/2012,430000,house,3
6/24/2012,460000,house,4
6/24/2012,500000,house,4
6/24/2012,520000,house,3
6/24/2012,535000,house,4
6/24/2012,732000,house,3
6/25/2012,375500,house,2
6/25/2012,439000,house,4
6/26/2012,380000,house,3
6/26/2012,425000,house,3
6/26/2012,452500,house,3
6/26/2012,535000,house,4
6/26/2012,555000,house,4
6/26/2012,570000,house,3
6/27/2012,405000,house,3
6/27/2012,619000,house,4
6/27/2012,780000,house,4
6/29/2012,354000,house,3
6/29/2012,412500,house,3
6/29/2012,415000,house,3
6/29/2012,450000,house,3
6/29/2012,582500,house,4
6/29/2012,895500,house,5
7/1/2012,524000,house,2
7/1/2012,760000,house,4
7/1/2012,760000,house,3
7/2/2012,332500,house,2
7/2/2012,385000,house,3
7/3/2012,362000,house,3
7/3/2012,378000,house,3
7/3/2012,507500,house,2
7/3/2012,520000,house,3
7/3/2012,585000,house,3
7/3/2012,745000,house,5
7/6/2012,455000,house,3
7/6/2012,540000,house,4
7/6/2012,590000,house,4
7/6/2012,875000,house,4
7/6/2012,1280000,house,4
7/7/2012,492000,house,3
7/7/2012,555000,house,4
7/8/2012,450000,house,4
7/9/2012,379000,house,3
7/9/2012,380000,house,3
7/9/2012,439000,house,3
7/9/2012,595000,house,4
7/9/2012,667500,house,4
7/9/2012,930000,house,3
7/10/2012,335000,house,3
7/10/2012,383000,house,3
7/10/2012,480000,house,4
7/13/2012,354000,house,3
7/13/2012,460000,house,4
7/13/2012,485000,house,3
7/13/2012,495000,house,5
7/14/2012,425500,house,4
7/15/2012,417000,house,3
7/15/2012,432000,house,4
7/15/2012,1110000,house,4
7/16/2012,339000,house,3
7/16/2012,465000,house,3
7/16/2012,640000,house,4
7/16/2012,663000,house,4
7/17/2012,387500,house,3
7/17/2012,395000,house,2
7/17/2012,460000,house,3
7/17/2012,506000,house,3
7/18/2012,475000,house,4
7/18/2012,696000,house,4
7/19/2012,451000,house,3
7/20/2012,335000,house,3
7/20/2012,384000,house,3
7/20/2012,397000,house,3
7/20/2012,410500,house,3
7/20/2012,430450,house,4
7/20/2012,440000,house,4
7/20/2012,479000,house,4
7/20/2012,492500,house,4
7/21/2012,420000,house,3
7/21/2012,439000,house,3
7/21/2012,730000,house,4
7/22/2012,450000,house,4
7/22/2012,462500,house,4
7/22/2012,480000,house,4
7/22/2012,581000,house,3
7/23/2012,416000,house,3
7/23/2012,430000,house,3
7/24/2012,390000,house,3
7/24/2012,412000,house,3
7/24/2012,865000,house,4
7/25/2012,575000,house,4
7/27/2012,495000,house,5
7/27/2012,518500,house,3
7/27/2012,576000,house,3
7/27/2012,625000,house,4
7/29/2012,395000,house,3
7/29/2012,423002,house,4
7/29/2012,478000,house,4
7/29/2012,542000,house,4
7/29/2012,1200000,house,5
7/30/2012,495000,house,4
7/31/2012,339000,house,3
7/31/2012,375000,house,2
7/31/2012,392000,house,3
7/31/2012,406000,house,3
7/31/2012,414000,house,4
7/31/2012,430500,house,3
7/31/2012,437500,house,4
7/31/2012,625000,house,3
7/31/2012,745000,house,4
8/1/2012,488000,house,3
8/3/2012,400000,house,3
8/3/2012,485000,house,3
8/3/2012,500000,house,4
8/3/2012,520000,house,4
8/3/2012,565000,house,5
8/4/2012,402000,house,3
8/4/2012,469000,house,4
8/4/2012,470000,house,4
8/4/2012,482500,house,4
8/4/2012,750000,house,4
8/5/2012,365000,house,2
8/5/2012,385000,house,3
8/5/2012,395000,house,3
8/5/2012,409000,house,3
8/5/2012,409000,house,3
8/5/2012,420000,house,3
8/6/2012,402500,house,3
8/7/2012,365000,house,3
8/7/2012,410500,house,4
8/7/2012,413500,house,3
8/7/2012,416500,house,3
8/7/2012,451000,house,4
8/7/2012,586000,house,4
8/7/2012,605500,house,4
8/10/2012,440100,house,3
8/10/2012,800000,house,5
8/11/2012,362000,house,3
8/11/2012,365000,house,3
8/11/2012,392000,house,3
8/11/2012,490000,house,3
8/11/2012,500000,house,4
8/11/2012,578000,house,4
8/12/2012,429000,house,4
8/12/2012,450000,house,4
8/13/2012,359000,house,3
8/13/2012,600000,house,4
8/14/2012,387100,house,3
8/14/2012,405000,house,3
8/14/2012,585000,house,4
8/17/2012,355000,house,3
8/17/2012,413000,house,3
8/17/2012,415000,house,3
8/17/2012,420000,house,4
8/17/2012,441000,house,3
8/17/2012,459950,house,4
8/17/2012,518000,house,4
8/17/2012,542500,house,3
8/17/2012,767000,house,4
8/18/2012,360000,house,3
8/18/2012,400000,house,3
8/18/2012,1620000,house,4
8/19/2012,315000,house,2
8/19/2012,420000,house,3
8/19/2012,465000,house,3
8/19/2012,506000,house,3
8/19/2012,515000,house,4
8/19/2012,555000,house,4
8/19/2012,615000,house,3
8/19/2012,642500,house,3
8/20/2012,379000,house,3
8/20/2012,398000,house,3
8/20/2012,444000,house,3
8/20/2012,499000,house,4
8/20/2012,562000,house,4
8/21/2012,511000,house,4
8/22/2012,701000,house,4
8/22/2012,780100,house,2
8/23/2012,600000,house,4
8/23/2012,695000,house,4
8/24/2012,380000,house,3
8/24/2012,387000,house,3
8/24/2012,405000,house,3
8/24/2012,420000,house,3
8/24/2012,422500,house,4
8/24/2012,500000,house,4
8/24/2012,730000,house,4
8/25/2012,436000,house,3
8/26/2012,675000,house,4
8/27/2012,430000,house,3
8/27/2012,490000,house,4
8/27/2012,520000,house,3
8/27/2012,532000,house,4
8/28/2012,475000,house,4
8/28/2012,542600,house,4
8/28/2012,570000,house,5
8/29/2012,382500,house,3
8/29/2012,644000,house,3
8/31/2012,383000,house,3
8/31/2012,490000,house,4
8/31/2012,600000,house,4
9/1/2012,425000,house,3
9/1/2012,500000,house,2
9/2/2012,360000,house,3
9/2/2012,416500,house,3
9/2/2012,479000,house,4
9/2/2012,481000,house,4
9/2/2012,530000,house,3
9/2/2012,845000,house,4
9/3/2012,498000,house,4
9/3/2012,810000,house,2
9/4/2012,404000,house,3
9/4/2012,410000,house,3
9/4/2012,455000,house,3
9/4/2012,670000,house,4
9/5/2012,437000,house,3
9/5/2012,470500,house,3
9/5/2012,490000,house,4
9/5/2012,546000,house,5
9/5/2012,680000,house,4
9/7/2012,535000,house,4
9/8/2012,390000,house,3
9/8/2012,470000,house,4
9/8/2012,895000,house,5
9/9/2012,405000,house,3
9/9/2012,465000,house,4
9/9/2012,495000,house,4
9/10/2012,390000,house,3
9/10/2012,456000,house,3
9/10/2012,880000,house,5
9/11/2012,502723,house,4
9/12/2012,428000,house,3
9/12/2012,486500,house,4
9/12/2012,620000,house,4
9/12/2012,737500,house,3
9/13/2012,810000,house,4
9/14/2012,324000,house,3
9/14/2012,437500,house,3
9/14/2012,660000,house,4
9/15/2012,385000,house,3
9/15/2012,398000,house,3
9/15/2012,478500,house,3
9/16/2012,332000,house,3
9/16/2012,410000,house,3
9/16/2012,530000,house,3
9/16/2012,602000,house,3
9/17/2012,450000,house,3
9/17/2012,465000,house,4
9/17/2012,470000,house,4
9/17/2012,519950,house,3
9/18/2012,447950,house,4
9/18/2012,522000,house,4
9/18/2012,576100,house,4
9/18/2012,645000,house,3
9/19/2012,395000,house,3
9/19/2012,446000,house,3
9/19/2012,539000,house,4
9/19/2012,555000,house,3
9/19/2012,575000,house,4
9/19/2012,632000,house,3
9/20/2012,685000,house,4
9/21/2012,345580,house,4
9/21/2012,422000,house,3
9/21/2012,441000,house,4
9/21/2012,447500,house,3
9/21/2012,482000,house,4
9/21/2012,650000,house,3
9/22/2012,399000,house,3
9/22/2012,445100,house,4
9/22/2012,450000,house,5
9/22/2012,500000,house,4
9/22/2012,612500,house,4
9/22/2012,900000,house,3
9/23/2012,410000,house,3
9/23/2012,425000,house,4
9/23/2012,580000,house,4
9/24/2012,377500,house,3
9/24/2012,954900,house,4
9/25/2012,355000,house,3
9/25/2012,360000,house,3
9/25/2012,388000,house,3
9/25/2012,390000,house,3
9/25/2012,435000,house,4
9/25/2012,476000,house,3
9/25/2012,1080000,house,5
9/26/2012,429000,house,3
9/26/2012,650000,house,3
9/26/2012,656000,house,4
9/28/2012,419000,house,3
9/28/2012,437500,house,3
9/28/2012,525000,house,5
9/28/2012,530000,house,4
9/28/2012,596000,house,4
9/28/2012,722000,house,5
9/29/2012,338000,house,3
9/29/2012,355000,house,3
9/29/2012,380000,house,3
9/29/2012,380000,house,3
9/29/2012,417500,house,3
9/29/2012,530000,house,4
9/29/2012,535000,house,4
9/30/2012,338000,house,3
9/30/2012,350000,house,3
9/30/2012,356500,house,3
9/30/2012,418000,house,3
9/30/2012,420000,house,3
9/30/2012,425000,house,4
9/30/2012,428000,house,3
9/30/2012,430200,house,3
9/30/2012,460000,house,4
9/30/2012,1562500,house,5
10/1/2012,375000,house,3
10/1/2012,415000,house,3
10/1/2012,425000,house,3
10/1/2012,436000,house,3
10/1/2012,540000,house,4
10/1/2012,570000,house,4
10/1/2012,695000,house,4
10/2/2012,395000,house,3
10/2/2012,412500,house,3
10/2/2012,422250,house,3
10/2/2012,442000,house,4
10/3/2012,851000,house,4
10/6/2012,363500,house,3
10/6/2012,388500,house,3
10/6/2012,443000,house,3
10/6/2012,470000,house,3
10/6/2012,592000,house,3
10/7/2012,340000,house,3
10/7/2012,349000,house,2
10/7/2012,460000,house,3
10/7/2012,502500,house,3
10/7/2012,505000,house,4
10/8/2012,325000,house,2
10/8/2012,553000,house,3
10/8/2012,615000,house,3
10/9/2012,397500,house,3
10/9/2012,475000,house,4
10/9/2012,482000,house,4
10/9/2012,490000,house,4
10/9/2012,499000,house,4
10/9/2012,515000,house,4
10/9/2012,539950,house,3
10/10/2012,335000,house,2
10/10/2012,376000,house,3
10/10/2012,403000,house,3
10/10/2012,406000,house,3
10/10/2012,414995,house,3
10/10/2012,446000,house,4
10/10/2012,490000,house,3
10/10/2012,585000,house,3
10/10/2012,600000,house,4
10/10/2012,812000,house,3
10/10/2012,960000,house,2
10/11/2012,1210000,house,4
10/12/2012,435000,house,3
10/12/2012,478000,house,3
10/12/2012,515000,house,4
10/12/2012,545000,house,3
10/12/2012,608000,house,4
10/12/2012,735000,house,3
10/12/2012,782000,house,4
10/13/2012,365000,house,3
10/15/2012,455000,house,3
10/15/2012,470000,house,4
10/16/2012,375000,house,3
10/16/2012,385000,house,3
10/16/2012,447000,house,4
10/16/2012,481000,house,4
10/16/2012,565000,house,3
10/17/2012,495000,house,4
10/17/2012,620000,house,3
10/17/2012,690000,house,5
10/19/2012,410000,house,3
10/19/2012,414000,house,4
10/19/2012,582000,house,4
10/19/2012,610000,house,4
10/19/2012,722000,house,5
10/20/2012,385000,house,3
10/20/2012,413500,house,3
10/20/2012,538750,house,3
10/21/2012,410000,house,3
10/21/2012,451000,house,5
10/21/2012,640000,house,3
10/23/2012,345000,house,3
10/23/2012,390000,house,3
10/23/2012,585000,house,4
10/23/2012,600000,house,4
10/23/2012,640000,house,4
10/24/2012,417500,house,3
10/24/2012,459500,house,3
10/24/2012,565000,house,3
10/24/2012,580000,house,4
10/24/2012,868000,house,3
10/26/2012,356000,house,3
10/26/2012,380000,house,3
10/26/2012,392000,house,3
10/26/2012,427000,house,3
10/26/2012,440000,house,3
10/26/2012,447900,house,3
10/26/2012,500000,house,4
10/27/2012,370000,house,3
10/27/2012,391000,house,3
10/27/2012,538000,house,5
10/27/2012,995000,house,3
10/28/2012,389950,house,3
10/28/2012,699500,house,5
10/29/2012,421000,house,3
10/30/2012,340000,house,3
10/30/2012,412000,house,3
10/30/2012,580000,house,3
10/31/2012,455000,house,3
10/31/2012,500000,house,3
10/31/2012,550000,house,4
10/31/2012,629500,house,4
10/31/2012,802000,house,4
11/1/2012,580000,house,4
11/2/2012,380000,house,3
11/2/2012,405000,house,3
11/2/2012,436000,house,3
11/2/2012,455000,house,3
11/2/2012,520000,house,3
11/2/2012,567500,house,4
11/2/2012,570000,house,4
11/2/2012,650000,house,4
11/2/2012,697000,house,4
11/2/2012,700000,house,4
11/2/2012,906000,house,4
11/2/2012,1430000,house,5
11/4/2012,416000,house,3
11/4/2012,440000,house,3
11/4/2012,460000,house,4
11/4/2012,472500,house,4
11/4/2012,608000,house,4
11/4/2012,616000,house,3
11/4/2012,640000,house,4
11/4/2012,658000,house,4
11/4/2012,667000,house,4
11/4/2012,740000,house,3
11/4/2012,755000,house,4
11/5/2012,317000,house,3
11/5/2012,380000,house,3
11/5/2012,387500,house,3
11/5/2012,443000,house,3
11/5/2012,620000,house,4
11/6/2012,415000,house,3
11/6/2012,526000,house,3
11/6/2012,785000,house,3
11/7/2012,440000,house,3
11/7/2012,820000,house,3
11/9/2012,401000,house,3
11/9/2012,455000,house,3
11/9/2012,481000,house,4
11/9/2012,491000,house,4
11/9/2012,492000,house,4
11/9/2012,600000,house,5
11/9/2012,615000,house,3
11/9/2012,653000,house,4
11/9/2012,825000,house,4
11/10/2012,375000,house,3
11/10/2012,414990,house,3
11/10/2012,490000,house,3
11/10/2012,568000,house,4
11/10/2012,749900,house,4
11/10/2012,845000,house,5
11/11/2012,465000,house,4
11/11/2012,610000,house,4
11/11/2012,1365000,house,4
11/12/2012,420000,house,3
11/12/2012,440000,house,4
11/12/2012,620000,house,4
